,no,name,x_coor,y_coor,addr
7491,18857,산기슭공원,126.9066991,37.46381151,서울 금천구 시흥동 산 138-6
7492,18858,하안주공1317동,126.8883167,37.45762679,서울 금천구 독산동 1088-5
7493,18859,금천현대아파트,126.8915179,37.46167538,서울 금천구 독산동 466
7494,18860,롯데캐슬1차서문.해가든아파트,126.8923713,37.45994782,서울 금천구 독산동 1152-3
7495,18861,금빛공원,126.9050961,37.45273406,서울 금천구 시흥동 1000-82
7496,18863,시흥사거리.대명시장,126.9018162,37.45475569,서울 금천구 시흥동 1000-52
7497,18864,시흥동은행나무,126.9093193,37.45079359,서울 금천구 시흥동 1000-124
7498,18865,시흥2동주민센터.동일여고,126.9140222,37.44990265,서울 금천구 시흥동 266-2703
7499,18866,두산어린이공원,126.8941179,37.47365023,서울 금천구 가산동 153-9
7500,18867,금천구종합청사.금천구청역,126.895513,37.45631437,서울 금천구 시흥동 113-82
7501,18868,두산어린이공원,126.8941412,37.47354723,서울 금천구 독산동 297-20
7502,18869,롯데캐슬3차,126.8961552,37.45993202,서울 금천구 독산동 1152-6
7503,18871,롯데캐슬1차정문.해가든아파트,126.8941744,37.46094864,서울 금천구 독산동 467-1
7504,18872,롯데캐슬1차동문,126.8962271,37.45951771,서울 금천구 독산동 1147
7505,18873,롯데캐슬1차정문.해가든아파트,126.8941379,37.46089662,서울 금천구 독산동 1152
7506,18959,백운한비치.금광포란재아파트,126.9116446,37.45128331,서울 금천구 시흥동 1012
7507,18960,시흥5동주민센터,126.9086417,37.45135948,서울 금천구 시흥동 1000-105
7508,18961,삼성산자연공원.삼성체육공원,126.9094653,37.4548323,서울 금천구 시흥동 산 116-8
7509,18962,시흥아파트앞,126.9082462,37.45647824,서울 금천구 시흥동 산 126-1
7510,18963,신흥초등학교,126.9082492,37.45934594,서울 금천구 시흥동 704-44
7511,18964,한빛무궁화아파트,126.9079493,37.46043956,서울 금천구 시흥동 1016
7512,18965,한울중학교앞,126.9071968,37.46265703,서울 금천구 시흥동 산 138-3
7513,18967,금천폭포공원,126.9035853,37.44719187,서울 금천구 시흥동 1001
7514,18968,영일빌라,126.9064108,37.44739934,서울 금천구 시흥동 438-194
7515,18969,시흥계곡앞,126.9103214,37.44673,서울 금천구 시흥동 산 77-9
7516,18970,시흥5동성당,126.9115073,37.44833999,서울 금천구 시흥동 산 83-65
7517,18972,한울중학교앞,126.9077079,37.46230144,서울 금천구 시흥동 792-1
7518,18973,한빛무궁화아파트,126.9079146,37.46062649,서울 금천구 시흥동 1000-161
7519,18974,신흥초등학교,126.9080502,37.45929134,서울 금천구 시흥동 807
7520,18975,시흥아파트앞,126.907871,37.45660426,서울 금천구 시흥동 816-31
7521,18976,삼성체육공원.삼성산자연공원,126.9092832,37.4546775,서울 금천구 시흥동 171-1
7522,18977,시흥5동주민센터,126.9085662,37.45163323,서울 금천구 시흥동 831-6
7523,18978,금광포란재.백운한비치아파트,126.9113728,37.45109468,서울 금천구 시흥동 1014
7524,18979,관악우방아파트,126.9122375,37.44991358,서울 금천구 시흥동 270-9
7525,18980,시흥5동성당,126.9116416,37.44862706,서울 금천구 시흥동 산 83-47
7526,18981,시흥계곡앞,126.9103418,37.4468202,서울 금천구 시흥동 산 77-5
7527,18982,영일빌라,126.906065,37.44751417,서울 금천구 시흥동 1000-146
7528,18983,금천문화원.국립전통예술중고,126.9044482,37.44681382,서울 금천구 시흥동 1001-2
7529,18984,금천고등학교,126.9047638,37.44471727,서울 금천구 시흥동 1001-6
7530,18985,시흥3동공영주차장앞,126.904555,37.44287497,서울 금천구 시흥동 1001-13
7531,18987,기아대교앞,126.9029994,37.43794896,서울 금천구 시흥동 1001-29
7532,18988,석수역,126.9029683,37.43498986,서울 금천구 시흥동 1001-42
7533,18989,석수역,126.9033015,37.43500424,서울 금천구 시흥동 1001-42
7534,18992,시흥사거리,126.9012902,37.45313842,서울 금천구 시흥동 1000-71
7535,18993,안양천로입구,126.8930353,37.45245247,경기 광명시 소하동 55-1
7536,18994,남문시장입구.청춘빌딩,126.9001271,37.47121236,서울 금천구 독산동 200-4
7537,18995,LG전자,126.8858503,37.47077043,서울 금천구 가산동 319-11
7538,18996,LG전자,126.885953,37.47026393,서울 금천구 가산동 319-11
7539,18997,구로세관,126.8851403,37.47239957,서울 금천구 가산동 356-4
7540,18998,구로세관,126.884978,37.47249787,서울 금천구 가산동 356-4
7541,18999,7호선가산디지털단지역,126.8820872,37.47950627,서울 금천구 가산동 371-9
7542,19001,문래동남성아파트,126.8936556,37.51169598,서울 영등포구 문래동1가 72-1
7543,19002,문래동남성아파트,126.8922522,37.51116922,서울 영등포구 문래동2가 36-13
7544,19003,남부지방법원등기국.구로세무서(에이스하이테크시티),126.9021836,37.51479335,서울 영등포구 문래동1가 8-23
7545,19004,남부지방법원등기국.구로세무서(에이스하이테크시티),126.8997502,37.51403248,서울 영등포구 문래동1가 34-1
7546,19005,영등포역,126.9056321,37.51598624,서울 영등포구 영등포동4가 423-98
7547,19006,영등포역,126.9070269,37.51659437,서울 영등포구 영등포동3가 33
7548,19007,여의도환승센터,126.9242246,37.52541233,서울 영등포구 여의도동 2-11
7549,19008,여의도환승센터,126.9246108,37.52611721,서울 영등포구 여의도동 2-11
7550,19009,서울영림초등학교,126.9046639,37.48704569,서울 영등포구 대림동 994-26
7551,19010,강남성심병원.대림성모병원,126.9078106,37.49091678,서울 영등포구 대림동 962-1
7552,19011,경남아너스빌아파트,126.9115565,37.49559414,서울 영등포구 신길동 4785
7553,19012,보라매공원,126.9165921,37.49702078,서울 영등포구 신길동 4321
7554,19013,보라매역.동작세무서,126.9201102,37.49895885,서울 영등포구 신길동 477
7555,19014,서울지방병무청,126.9219186,37.50440452,서울 영등포구 신길동 853
7556,19016,여의도환승센터,126.924511,37.52605566,서울 영등포구 여의도동 2-11
7557,19017,여의도환승센터,126.9243245,37.52547448,서울 영등포구 여의도동 2-11
7558,19101,대성병원,126.9099866,37.51226678,서울 영등포구 신길동 220-103
7559,19102,영등포공원.영등포문화원,126.9113414,37.51384359,서울 영등포구 영등포동 581-2
7560,19103,영등포공원.영등포문화원,126.9120394,37.5149017,서울 영등포구 영등포동 582-17
7561,19104,영등포시장,126.9051131,37.52186115,서울 영등포구 영등포동5가 62-1
7562,19105,영등포시장입구,126.9067703,37.51963384,서울 영등포구 영등포동5가 24-2
7563,19106,영등포로터리,126.9101852,37.51892271,서울 영등포구 영등포동2가 5-1
7564,19107,영등포시장로터리방면,126.9091947,37.51898913,서울 영등포구 영등포동3가 29
7565,19108,영등포시장로터리방면,126.9089324,37.51904476,서울 영등포구 영등포동3가 29
7566,19109,영등포시장,126.9064864,37.51955589,서울 영등포구 영등포동3가 31
7567,19110,경방타임스퀘어.신세계백화점,126.9057307,37.51836661,서울 영등포구 영등포동3가 31
7568,19112,경방타임스퀘어.신세계백화점,126.9061909,37.51749191,서울 영등포구 영등포동3가 32
7569,19114,영등포역,126.9091151,37.51715379,서울 영등포구 영등포동1가 141-4
7570,19117,경방타임스퀘어.신세계백화점,126.9055342,37.5184013,서울 영등포구 영등포동4가 53-3
7571,19118,김안과병원,126.9030508,37.52016411,서울 영등포구 영등포동4가 150-1
7572,19119,김안과병원,126.9028155,37.52034699,서울 영등포구 영등포동6가 76-1
7573,19120,영등포시장,126.9048728,37.52126328,서울 영등포구 영등포동6가 7-1
7574,19121,신화병원,126.9052129,37.52452648,서울 영등포구 영등포동7가 76-1
7575,19122,신화병원,126.9054314,37.52490191,서울 영등포구 영등포동7가 76-1
7576,19123,영동초교,126.906849,37.5253157,서울 영등포구 영등포동7가 92-7
7577,19124,영동초교.영등포평생학습관,126.9075538,37.52536307,서울 영등포구 영등포동7가 29-24
7578,19125,삼환아파트,126.9057109,37.52903172,서울 영등포구 영등포동8가 74-6
7579,19126,당산푸르지오아파트,126.905818,37.5289865,서울 영등포구 영등포동8가 74-6
7580,19127,하이서울유스호스텔,126.9037191,37.52577895,서울 영등포구 영등포동7가 58-1
7581,19129,국회의사당,126.91806,37.52986041,서울 영등포구 여의도동 1-1
7582,19130,KBS,126.9182906,37.52465949,서울 영등포구 여의도동 2-11
7583,19131,국회의사당,126.9178482,37.52955694,서울 영등포구 여의도동 1-1
7584,19132,국회의사당역.국민은행,126.9179115,37.52813498,서울 영등포구 여의도동 1-6
7585,19133,국회의사당역,126.9176121,37.52822819,서울 영등포구 여의도동 1-6
7586,19136,여의도순복음교회,126.9249797,37.53094215,서울 영등포구 여의도동 8-1
7587,19137,여의도순복음교회,126.9231494,37.53155653,서울 영등포구 여의도동 8-1
7588,19138,여의도공원,126.9280388,37.52972769,서울 영등포구 여의도동 8-13
7589,19139,여의나루역,126.9317635,37.52742177,서울 영등포구 여의도동 8-1
7590,19140,여의나루역,126.9319991,37.52736683,서울 영등포구 여의도동 8-1
7591,19141,여의도중학교,126.9356944,37.52442816,서울 영등포구 여의도동 8-1
7592,19142,여의도중학교,126.9358341,37.52445529,서울 영등포구 여의도동 8-1
7593,19143,63빌딩.가톨릭대학교여의도성모병원,126.9374416,37.51927884,서울 영등포구 여의도동 6
7594,19144,63빌딩.가톨릭대학교여의도성모병원,126.9376198,37.51925398,서울 영등포구 여의도동 6
7595,19145,시범아파트,126.9350766,37.52115747,서울 영등포구 여의도동 5
7596,19146,시범아파트.대교아파트,126.9346262,37.52105914,서울 영등포구 여의도동 5
7597,19147,여의동주민센터,126.9345163,37.51835166,서울 영등포구 여의도동 5-2
7598,19148,여의동주민센터,126.9341956,37.51844383,서울 영등포구 여의도동 5-2
7599,19149,진주아파트,126.9321851,37.51937334,서울 영등포구 여의도동 5
7600,19150,KBS별관,126.9317666,37.51925298,서울 영등포구 여의도동 5
7601,19151,샛강역.앙카라공원,126.9300406,37.51806917,서울 영등포구 여의도동 5
7602,19152,여의도공원,126.9204037,37.52350726,서울 영등포구 여의도동 2-11
7603,19153,샛강역1번출구.여의도자이,126.9271112,37.51875284,서울 영등포구 여의도동 4-6
7604,19154,샛강역4번출구.여의도자이,126.9267267,37.51877926,서울 영등포구 여의도동 4-6
7605,19155,여의도역,126.9248547,37.52069236,서울 영등포구 여의도동 3-6
7606,19156,여의도역,126.924659,37.52144944,서울 영등포구 여의도동 3-6
7607,19157,한국거래소,126.9272392,37.52347699,서울 영등포구 여의도동 3
7608,19158,한국거래소,126.9271089,37.52363164,서울 영등포구 여의도동 3
7609,19159,삼부아파트,126.9299868,37.52526029,서울 영등포구 여의도동 3
7610,19160,여의도공작아파트,126.9309931,37.52599692,서울 영등포구 여의도동 3
7611,19161,전경련회관,126.9187626,37.52201626,서울 영등포구 여의도동 2-11
7612,19162,당산동진로아파트,126.8968637,37.52126979,서울 영등포구 당산동1가 15-3
7613,19163,당산동진로아파트,126.8970171,37.52111045,서울 영등포구 당산동1가 15-3
7614,19164,영등포방사선과,126.8953912,37.52067709,서울 영등포구 당산동2가 1-1
7615,19165,양남동로타리,126.8917662,37.52206628,서울 영등포구 당산동2가 30-1
7616,19166,교보앞,126.8921069,37.521884,서울 영등포구 당산동2가 30-1
7617,19167,현대아파트,126.8960514,37.52307206,서울 영등포구 당산동1가 306-1
7618,19168,영등포구청,126.8968009,37.52624146,서울 영등포구 당산동3가 270-1
7619,19169,영등포구청,126.8965014,37.52539564,서울 영등포구 당산동3가 270-1
7620,19170,영등포구민회관.영등포경찰서,126.8997696,37.52683878,서울 영등포구 당산동3가 4-2
7621,19171,당산동삼익아파트,126.8960797,37.52824828,서울 영등포구 당산동3가 394-1
7622,19172,당산역,126.9006883,37.53454919,서울 영등포구 당산동6가 340-5
7623,19173,당산역,126.8995069,37.53499254,서울 영등포구 당산동5가 33-4
7624,19174,당산역삼성래미안아파트,126.903448,37.53306955,서울 영등포구 당산동5가 11-36
7625,19175,당산역삼성래미안아파트,126.9035609,37.53316063,서울 영등포구 당산동6가 217-7
7626,19176,당산역,126.9024585,37.53483918,서울 영등포구 당산동6가 323-1
7627,19177,당산역,126.9009021,37.5327884,서울 영등포구 당산동5가 9-15
7628,19178,당산역,126.901211,37.53299812,서울 영등포구 당산동5가 14-4
7629,19181,당산삼성아파트,126.8979052,37.52870832,서울 영등포구 당산동4가 37-1
7630,19182,당산유원제일1차아파트,126.8977346,37.52865823,서울 영등포구 당산동4가 37-1
7631,19183,당산유원제일1차아파트,126.8959715,37.52842881,서울 영등포구 당산동4가 37-1
7632,19184,도림동자치회관,126.9081098,37.50972826,서울 영등포구 도림동 69-12
7633,19186,도림마을금고,126.9003146,37.50823823,서울 영등포구 도림동 152-163
7634,19187,도림마을금고,126.9001201,37.50828412,서울 영등포구 도림동 152-163
7635,19188,사러가쇼핑센터,126.9110531,37.50651341,서울 영등포구 신길동 232-3
7636,19192,문래역,126.8943051,37.51913863,서울 영등포구 문래동3가 68-1
7637,19193,문래역,126.8943044,37.51907666,서울 영등포구 문래동3가 68-1
7638,19194,문래동대림아파트,126.8896543,37.51685576,서울 영등포구 문래동3가 77-6
7639,19195,국화아파트,126.8924548,37.5155097,서울 영등포구 문래동3가 76-7
7640,19196,현대6차아파트,126.8844393,37.51828734,서울 영등포구 문래동6가 43-1
7641,19197,롯데삼강,126.8844664,37.51804814,서울 영등포구 문래동6가 42-1
7642,19198,문래중학교,126.8847824,37.51975451,서울 영등포구 문래동6가 45-1
7643,19199,문래중학교,126.8848677,37.51975585,서울 영등포구 문래동6가 45-1
7644,19200,문래동국화아파트,126.8914497,37.51584863,서울 영등포구 문래동4가 6-11
7645,19201,대림아파트,126.8895785,37.51680941,서울 영등포구 문래동4가 9-11
7646,19202,영등포기계상가,126.8887669,37.52251731,서울 영등포구 양평동1가 19-2
7647,19203,영등포기계상가,126.8873841,37.52258651,서울 영등포구 양평동1가 27-1
7648,19204,관악고등학교,126.8840882,37.52311089,서울 영등포구 양평동2가 37-4
7649,19205,관악고등학교,126.88484,37.52312833,서울 영등포구 양평동2가 37-4
7650,19206,당중초등학교,126.891043,37.52661818,서울 영등포구 양평동3가 48-1
7651,19207,당중초등학교,126.8911774,37.52659998,서울 영등포구 양평동3가 48-1
7652,19208,오산당요양병원,126.890422,37.52407714,서울 영등포구 양평동1가 216-4
7653,19209,오산당요양병원,126.8904732,37.52369855,서울 영등포구 양평동1가 115-2
7654,19210,한신아파트.선유도역,126.8931809,37.5382904,서울 영등포구 양평동5가 66-1
7655,19211,한신아파트.선유도역,126.8930607,37.53823812,서울 영등포구 양평동5가 66-1
7656,19212,선유도역.롯데제과,126.8949486,37.53728883,서울 영등포구 양평동4가 93-1
7657,19213,선유도역.롯데제과,126.895542,37.53712609,서울 영등포구 양평동4가 93-1
7658,19214,양평한신아파트.선유도공원입구,126.894684,37.541699,서울 영등포구 당산동 37-2
7659,19215,영등포아리수정수센터,126.8835473,37.54771645,서울 영등포구 양화동 10-8
7660,19216,양평한신아파트.선유도공원입구,126.8950907,37.54167297,서울 영등포구 당산동 37-3
7661,19217,안양천입구,126.8845902,37.54695938,서울 영등포구 양화동 1-22
7662,19218,양평동한솔아파트,126.8904358,37.54402414,서울 영등포구 양화동 1-48
7663,19219,신풍역,126.9080234,37.50010264,서울 영등포구 신길동 399
7664,19220,당산초등학교앞,126.8946168,37.53890293,서울 영등포구 양평동5가 66-1
7665,19221,선유고등학교,126.8963311,37.53421914,서울 영등포구 양평동4가 24-1
7666,19222,선유고등학교,126.8964151,37.53412069,서울 영등포구 양평동4가 24-1
7667,19223,선유중학교,126.8946223,37.53200367,서울 영등포구 양평동3가 79-3
7668,19224,선유중학교,126.8941978,37.53124275,서울 영등포구 양평동3가 79-3
7669,19225,신길역,126.9169861,37.51672087,서울 영등포구 신길동 41-1
7670,19226,신길새마을금고,126.9200956,37.51379252,서울 영등포구 신길동 65-2
7671,19227,신길새마을금고,126.9195162,37.51408979,서울 영등포구 신길동 65-2
7672,19228,대신시장,126.9163877,37.51189062,서울 영등포구 신길동 114-3
7673,19229,대윤병원,126.9180816,37.51461608,서울 영등포구 신길동 65-2
7674,19230,대신시장,126.9162268,37.51197487,서울 영등포구 신길동 162-4
7675,19231,영등포농협.신길2동새마을금고,126.9134446,37.51137407,서울 영등포구 신길동 159-57
7676,19232,우신초등학교,126.9106722,37.50932274,서울 영등포구 신길동 223-50
7677,19233,신길한화꿈에그린아파트,126.9101359,37.50335678,서울 영등포구 신길동 253-172
7678,19234,성락교회,126.9028495,37.50436318,서울 영등포구 신길동 355-15
7679,19235,성락교회,126.9027763,37.50471028,서울 영등포구 신길동 355-15
7680,19236,도림동자치회관,126.9076099,37.50938161,서울 영등포구 도림동 69-12
7681,19238,우신초등학교,126.9108402,37.50923299,서울 영등포구 신길동 223-50
7682,19239,사러가쇼핑센타,126.9106722,37.50503562,
7683,19240,영등포농협.신길2동새마을금고,126.9122044,37.51099847,서울 영등포구 신길동 159-57
7684,19241,신풍역.백악관웨딩문화원앞,126.9094558,37.50089336,서울 영등포구 신길동 253-249
7685,19242,신길5동주민센터,126.9054897,37.50063323,서울 영등포구 신길동 399
7686,19243,신길5동주민센터,126.9050234,37.50109398,서울 영등포구 신길동 399
7687,19244,신풍역,126.9068989,37.50011469,서울 영등포구 신길동 427-4
7688,19245,신길5동새마을금고우리시장,126.904446,37.49822956,서울 영등포구 신길동 417-47
7689,19246,신길5동새마을금고,126.9045758,37.49867385,서울 영등포구 신길동 417-47
7690,19247,태양의집.KT대방지사,126.9088154,37.4948015,서울 영등포구 신길동 4671
7691,19248,신길주유소,126.9083529,37.49840985,서울 영등포구 신길동 4954
7692,19249,신풍역.백악관웨딩문화원앞,126.9099382,37.50137818,서울 영등포구 신길동 3549
7693,19251,레미안에스티움북문,126.9162306,37.50219849,서울 영등포구 신길동 4948
7694,19252,신길3동주민센터,126.9063473,37.5073461,서울 영등포구 신길동 302-30
7695,19253,대방역,126.9238381,37.51289945,서울 영등포구 신길동 산 3-1
7696,19254,대방역,126.9242041,37.51295466,
7697,19255,공군호텔,126.9241763,37.50983958,서울 영등포구 신길동 4876
7698,19256,서울지방병무청,126.9222254,37.50515782,서울 영등포구 신길동 855-1
7699,19257,대방초등학교,126.9210431,37.50237564,서울 영등포구 신길동 681-1
7700,19258,태양의집,126.9083106,37.49630198,서울 영등포구 대림동 909-3
7701,19260,대림동우체국,126.9054518,37.4894374,서울 영등포구 대림동 989-14
7702,19261,흰돌교회,126.9032221,37.49094366,서울 영등포구 대림동 1018-19
7703,19262,대동초등학교,126.9007178,37.49398567,서울 영등포구 대림동 697-2
7704,19263,서울영림초등학교,126.9052803,37.48779793,서울 영등포구 대림동 990-130
7705,19264,대림역12번출구,126.8965263,37.49261959,서울 영등포구 대림동 1050-17
7706,19265,대동초등학교,126.8988109,37.49404232,서울 영등포구 대림동 697-2
7707,19266,대동초등학교,126.9007753,37.4937237,서울 영등포구 대림동 697-2
7708,19267,흰돌교회,126.9033814,37.49061259,서울 영등포구 대림동 1018-19
7709,19268,대림동우체국,126.904798,37.48970215,서울 영등포구 대림동 989-14
7710,19269,대림동우성아파트,126.9018568,37.49594937,서울 영등포구 대림동 760-19
7711,19270,대림역,126.8964883,37.49274139,서울 영등포구 대림동 1050-17
7712,19271,대동초등학교,126.8987334,37.49413373,서울 영등포구 대림동 697-2
7713,19272,대림동우성아파트,126.9023943,37.49643537,서울 영등포구 대림동 756-3
7714,19273,한국방송통신대학교,126.8958001,37.5037954,서울 영등포구 대림동 699
7715,19274,대림동현대3차아파트,126.8965868,37.50439458,서울 영등포구 대림동 699
7716,19275,신영초등학교,126.8970937,37.50161495,서울 영등포구 대림동 698
7717,19276,한국방송통신대,126.8963244,37.5030455,서울 영등포구 대림동 698
7718,19277,선유도공원,126.9025003,37.54215871,서울 영등포구 당산동 1
7719,19278,선유도공원,126.9027237,37.54209933,서울 영등포구 당산동 1
7720,19279,신길역,126.9149792,37.51853996,서울 영등포구 영등포동2가 11-12
7721,19280,국회의사당,126.9192163,37.53057938,서울 영등포구 여의도동 1-1
7722,19281,산업은행본점,126.9208782,37.52794237,서울 영등포구 여의도동 1-5
7723,19282,현대백화점,126.9279017,37.52514569,서울 영등포구 여의도동 2-2
7724,19283,유진투자증권.파이낸셜뉴스신문,126.9276778,37.52502438,서울 영등포구 여의도동 2-2
7725,19284,파크원타워.LG트윈타워,126.9269894,37.52713923,서울 영등포구 여의도동 2-11
7726,19286,여의도한양아파트,126.932015,37.52088956,서울 영등포구 여의도동 4-2
7727,19287,하나은행여의도지점,126.9314408,37.52123158,서울 영등포구 여의도동 4-2
7728,19288,여의도수정아파트,126.9305239,37.52240937,서울 영등포구 여의도동 3-2
7729,19289,신풍역,126.9104243,37.50013645,서울 영등포구 신길동 3576-1
7730,19290,여의도지하차도입구,126.9230405,37.52308105,서울 영등포구 여의도동 2-6
7731,19291,영진시장,126.9153049,37.49999062,서울 영등포구 신길동 2362
7732,19292,문래우체국.문래예술공단,126.8951693,37.51422585,서울 영등포구 문래동3가 58-91
7733,19293,문래우체국.문래예술공단,126.8948425,37.51425123,서울 영등포구 문래동2가 58-6
7734,19294,대림3동주민센터,126.898784,37.49762417,서울 영등포구 대림동 697
7735,19295,대방역,126.9232316,37.51317851,
7736,19296,대방역,126.923517,37.51297424,서울 영등포구 신길동 77-3
7737,19297,사러가쇼핑센타,126.9109279,37.50653636,서울 영등포구 신길동 232-65
7738,19298,대길초등학교,126.91223,37.49899481,서울 영등포구 신길동 4533-1
7739,19299,미보빌딩,126.9165249,37.49837566,서울 영등포구 신길동 3937-7
7740,19300,신길역1호선,126.9167792,37.51679827,서울 영등포구 신길동 31-10
7741,19302,현대아파트,126.8959309,37.52296432,서울 영등포구 당산동2가 47-3
7742,19303,여의도순복음교회,126.9241244,37.53004002,서울 영등포구 여의도동 11-17
7743,19304,래미안에스티움,126.9128846,37.50004312,서울 영등포구 신길동 3859
7744,19305,문래자이아파트,126.8945655,37.5167634,서울 영등포구 문래동3가 68-1
7745,19306,대방역,126.9263223,37.51385222,서울 영등포구 신길동 1367-2
7746,19307,대방역,126.925952,37.513527,서울 영등포구 신길동 1368-3
7747,19308,신풍역신길6동주민센터,126.9098088,37.49925161,서울 영등포구 신길동 4533-1
7748,19309,대길초등학교,126.9144233,37.49851766,서울 영등포구 신길동 4515-3
7749,19310,대방천사거리,126.9196547,37.49866873,서울 영등포구 신길동 474
7750,19311,대방천사거리,126.9198167,37.49852283,서울 영등포구 신길동 4300-60
7751,19312,대림코오롱아파트,126.8941848,37.50709151,서울 영등포구 대림동 623-2
7752,19313,영등포로터리,126.9104126,37.51873639,서울 영등포구 영등포동3가 28
7753,19314,새길어린이집.신풍역3번출구,126.9077421,37.49934906,서울 영등포구 신길동 417-47
7754,19315,새길어린이집.신풍역3번출구,126.9071916,37.49949602,서울 영등포구 신길동 417-47
7755,19316,영문초등학교,126.8881632,37.52009478,서울 영등포구 문래동6가 10-1
7756,19317,영문초등학교,126.8878994,37.5200837,서울 영등포구 문래동6가 10-1
7757,19318,문래역,126.8944209,37.51660612,서울 영등포구 문래동3가 68-1
7758,19319,양화중학교.홈플러스,126.8951885,37.51938264,서울 영등포구 문래동3가 68-1
7759,19320,기계회관,126.922677,37.52910088,서울 영등포구 여의도동 1-5
7760,19321,신동아아파트,126.8945423,37.49818494,서울 영등포구 대림동 774
7761,19322,신영초교,126.8962185,37.49902949,서울 영등포구 대림동 774
7762,19323,우성5차아파트,126.9027619,37.50737109,서울 영등포구 도림동 147-60
7763,19324,우성5차아파트,126.9029881,37.50733991,서울 영등포구 신길동 294-11
7764,19325,현대3차성원아파트,126.8968906,37.50450164,서울 영등포구 대림동 650-6
7765,19327,대림3동사거리.명지춘혜병원,126.897562,37.500515,서울 영등포구 대림동 698
7766,19328,현대2차아파트,126.8947544,37.50312639,서울 영등포구 대림동 699
7767,19329,성원아파트. 한국상하수도협회,126.8965597,37.50285724,서울 영등포구 대림동 698
7768,19330,국민은행,126.8983543,37.50049102,서울 영등포구 대림동 669
7769,19331,영등포역후문,126.9078872,37.51461181,서울 영등포구 영등포동 618-466
7770,19332,성원아파트입구,126.8981003,37.5050358,서울 영등포구 도림동 255-3
7771,19333,건영아파트.도림사거리,126.9005436,37.50640327,서울 영등포구 도림동 254-7
7772,19334,건영아파트농협,126.9006405,37.50631575,서울 영등포구 신길동 373
7773,19335,영등포동.영등포푸르지오아파트,126.9045503,37.50982973,서울 영등포구 도림동 133-15
7774,19336,바다마을아파트,126.9160656,37.50295203,서울 영등포구 신길동 2001-14
7775,19337,성애병원,126.9230471,37.51152479,서울 영등포구 신길동 1197
7776,19338,바다마을아파트,126.9161989,37.50295886,서울 영등포구 신길동 2001-10
7777,19346,보라매역,126.9197406,37.49977588,서울 영등포구 신길동 500
7778,19347,영진시장,126.9167973,37.49982941,서울 영등포구 신길동 1532-10
7779,19350,신길광장공원,126.9042996,37.4998496,서울 영등포구 신길동 417-1
7780,19351,대성아파트.건영아파트후문,126.9003429,37.50323893,서울 영등포구 신길동 387-8
7781,19352,대성유니드아파트,126.9027865,37.50089484,서울 영등포구 신길동 404-24
7782,19353,레미안에스티움북문,126.9166289,37.50141755,서울 영등포구 신길동 2092
7783,19354,건영아파트후문,126.9007835,37.50260325,서울 영등포구 신길동 387-8
7784,19357,대림동코오롱아파트,126.8943481,37.50761192,서울 영등포구 대림동 630-7
7785,19358,문래동종점,126.8863262,37.51571873,서울 영등포구 문래동5가 12-1
7786,19359,문래동시점,126.8867756,37.51561482,서울 영등포구 문래동5가 12-1
7787,19360,KT&G영등포지사.문래동종점,126.8873957,37.51534543,서울 영등포구 문래동5가 12-1
7788,19361,신길1차우성아파트,126.8998138,37.50595422,서울 영등포구 신길동 373
7789,19362,보라매역.5번출구,126.9189131,37.50004385,서울 영등포구 신길동 4884
7790,19363,우성2차아파트,126.9107129,37.49917514,서울 영등포구 신길동 4533-1
7791,19364,영등포동.영등포푸르지오아파트,126.9047294,37.50978283,서울 영등포구 도림동 117-28
7792,19365,우신사거리,126.9101786,37.5109245,서울 영등포구 신길동 220-148
7793,19367,크라운사거리,126.9053379,37.50836296,서울 영등포구 신길동 298-2
7794,19386,꼬추말,126.9062027,37.51184073,서울 영등포구 영등포동 647-6
7795,19389,코끼리유통,126.9071082,37.50584283,서울 영등포구 신길동 321-22
7796,19390,성락교회,126.9038097,37.50455297,서울 영등포구 신길동 321-22
7797,19392,동양볼링장,126.8885645,37.51673563,서울 영등포구 문래동5가 1-1
7798,19393,보라매공원입구,126.9167833,37.49851254,서울 영등포구 신길동 3937-7
7799,19402,현대2차아파트후문,126.8941257,37.50295523,서울 영등포구 대림동 699
7800,19403,크라운사거리,126.9054145,37.50873252,서울 영등포구 도림동 138-44
7801,19404,신길3동주민센터,126.9063534,37.50714831,서울 영등포구 신길동 302-7
7802,19405,꼬추말,126.9061333,37.51186643,서울 영등포구 영등포동 647-6
7803,19406,SG메디피움,126.9053264,37.5051862,서울 영등포구 신길동 321-22
7804,19407,도림사거리,126.9011778,37.50700943,서울 영등포구 도림동 243-12
7805,19416,기림약국,126.9008988,37.49978418,서울 영등포구 대림동 684-14
7806,19418,신길광장공원,126.9043389,37.49994764,서울 영등포구 신길동 417-1
7807,19423,코사마트,126.9019841,37.49842975,서울 영등포구 대림동 749-60
7808,19424,해오름식당,126.89934,37.50099236,서울 영등포구 대림동 682-4
7809,19425,우리은행,126.903162,37.497487,서울 영등포구 대림동 749-58
7810,19427,두산위브진주아파트,126.8852187,37.51630397,서울 영등포구 문래동5가 21-1
7811,19428,현대3차아파트,126.8849782,37.51633349,서울 영등포구 문래동5가 21-1
7812,19429,CM충무병원,126.9030828,37.51831851,서울 영등포구 영등포동4가 123-1
7813,19430,대방역,126.9241019,37.51297822,
7814,19434,타임스퀘어,126.9042739,37.5181465,서울 영등포구 영등포동4가 53-3
